,SdssC,BIC4,Xc-5d,SRW09,IC0,nO,n6ARing,BIC3,NdO,SlogP_VSA2,JGI3,GGI4,C3SP2,AETA_beta_ns_d,SIC3,JGI10,RotRatio,SIC2,GhoseFilter,SlogP_VSA8,target
15,3.47430476694324,0.8022978027283287,1.0850356152625436,0.0,1.2274504770665493,0,0,0.7576118988084423,0,8.073872300533118,0.0531914893617021,1.484444444444445,3,0.0,0.7765879164610618,0.0062003092306122,0.3125,0.6511851017378227,False,12.152040213667762,2.1262732
16,3.482300326278085,0.8289173041226109,0.818689580036991,0.0,1.237415663761076,0,0,0.7818428708123694,0,8.073872300533118,0.05,1.4444444444444446,3,0.0,0.80245213993536,0.0060240451654593,0.3548387096774194,0.6737299808107087,False,12.152040213667762,2.1555517
17,3.5015101923232685,0.83922919419786,0.6520229133703244,0.0,1.2274504770665493,0,0,0.7811375191020081,0,8.073872300533118,0.0444444444444444,1.4044444444444446,3,0.0,0.8007027864571227,0.005242793121581,0.40625,0.6632873112979953,False,12.152040213667762,2.0999222
18,3.467667862181335,0.8460796356862288,0.6520229133703244,0.0,1.2718108456786592,0,0,0.7769124422490704,0,8.073872300533118,0.0496794871794871,1.1733333333333331,2,0.0,0.8011399176039566,0.0060896041757285,0.3571428571428571,0.658379013364533,False,12.152040213667762,2.2097387
19,3.4464682539682543,0.7394632933165984,2.971332926677937,7.661527081358517,1.1968693094032663,0,0,0.6971236174198265,0,0.0,0.0870726495726495,1.5022222222222226,4,0.0,0.7259386755159266,0.009931129476584,0.074074074074074,0.5651010000711252,False,12.152040213667762,4.3737526
20,2.668258692365836,0.7572841896077427,0.9142634612365024,7.368339686311381,1.4323591457496476,0,0,0.7263925730972647,0,0.0,0.0928030303030303,1.6444444444444446,4,0.04,0.7611834233831933,0.0112746148352208,0.074074074074074,0.6660535218041148,False,12.152040213667762,4.454845
21,3.4288350340136056,0.7572841896077427,0.9142634612365024,7.368339686311381,1.347912390625054,0,0,0.7263925730972646,0,0.0,0.0868055555555555,1.4533333333333336,4,0.0208333333333333,0.7611834233831932,0.0136210590756045,0.0769230769230769,0.6573873134223144,False,12.152040213667762,4.3159704
22,3.4649744897959183,0.7511419511207534,0.9142634612365024,7.368339686311381,1.2069084251518167,0,0,0.715424951001188,0,0.0,0.0868055555555555,1.4533333333333336,5,0.0,0.7471840772503473,0.0136210590756045,0.0769230769230769,0.658958013171473,False,12.152040213667762,4.033424
23,3.36324861426052,0.7572841896077427,0.9142634612365024,7.368339686311381,1.347912390625054,0,0,0.7263925730972646,0,0.0,0.0868055555555555,1.4533333333333336,4,0.0208333333333333,0.7611834233831932,0.0136210590756045,0.0769230769230769,0.6573873134223144,False,12.152040213667762,4.313867
24,2.7807662509448225,0.7572841896077427,1.0809301279031691,7.368339686311381,1.4323591457496476,0,0,0.718669668969645,0,0.0,0.0851851851851851,1.6444444444444448,4,0.04,0.7530906278067515,0.0135191744282653,0.074074074074074,0.6579607262276731,False,12.152040213667762,4.565848
